"method","rep","direction","penalty","AUC"
"ComBat",31,"array_to_seq","lasso",0.833333333333333
"ComBat",31,"array_to_seq","elastic_net",0.843711843711844
"ComBat",31,"array_to_seq","ridge",0.822344322344322
"ComBat",31,"seq_to_array","lasso",0.834554334554335
"ComBat",31,"seq_to_array","elastic_net",0.851648351648352
"ComBat",31,"seq_to_array","ridge",0.761904761904762
"ComBat",32,"array_to_seq","lasso",0.787545787545788
"ComBat",32,"array_to_seq","elastic_net",0.855311355311355
"ComBat",32,"array_to_seq","ridge",0.89010989010989
"ComBat",32,"seq_to_array","lasso",0.766178266178266
"ComBat",32,"seq_to_array","elastic_net",0.84004884004884
"ComBat",32,"seq_to_array","ridge",0.727716727716728
"ComBat",33,"array_to_seq","lasso",0.849206349206349
"ComBat",33,"array_to_seq","elastic_net",0.86996336996337
"ComBat",33,"array_to_seq","ridge",0.844322344322344
"ComBat",33,"seq_to_array","lasso",0.871184371184371
"ComBat",33,"seq_to_array","elastic_net",0.888278388278388
"ComBat",33,"seq_to_array","ridge",0.814407814407814
"ComBat",34,"array_to_seq","lasso",0.824786324786325
"ComBat",34,"array_to_seq","elastic_net",0.860805860805861
"ComBat",34,"array_to_seq","ridge",0.868131868131868
"ComBat",34,"seq_to_array","lasso",0.875457875457875
"ComBat",34,"seq_to_array","elastic_net",0.881562881562882
"ComBat",34,"seq_to_array","ridge",0.564102564102564
"ComBat",35,"array_to_seq","lasso",0.756410256410256
"ComBat",35,"array_to_seq","elastic_net",0.782661782661783
"ComBat",35,"array_to_seq","ridge",0.818070818070818
"ComBat",35,"seq_to_array","lasso",0.862637362637363
"ComBat",35,"seq_to_array","elastic_net",0.882783882783883
"ComBat",35,"seq_to_array","ridge",0.597680097680098
"ComBat",36,"array_to_seq","lasso",0.789377289377289
"ComBat",36,"array_to_seq","elastic_net",0.791208791208791
"ComBat",36,"array_to_seq","ridge",0.848595848595849
"ComBat",36,"seq_to_array","lasso",0.892551892551893
"ComBat",36,"seq_to_array","elastic_net",0.886446886446886
"ComBat",36,"seq_to_array","ridge",0.789377289377289
"ComBat",37,"array_to_seq","lasso",0.851037851037851
"ComBat",37,"array_to_seq","elastic_net",0.857142857142857
"ComBat",37,"array_to_seq","ridge",0.853479853479853
"ComBat",37,"seq_to_array","lasso",0.896214896214896
"ComBat",37,"seq_to_array","elastic_net",0.896825396825397
"ComBat",37,"seq_to_array","ridge",0.786324786324786
"ComBat",38,"array_to_seq","lasso",0.788156288156288
"ComBat",38,"array_to_seq","elastic_net",0.815628815628816
"ComBat",38,"array_to_seq","ridge",0.847985347985348
"ComBat",38,"seq_to_array","lasso",0.818681318681319
"ComBat",38,"seq_to_array","elastic_net",0.821123321123321
"ComBat",38,"seq_to_array","ridge",0.712454212454212
"ComBat",39,"array_to_seq","lasso",0.846153846153846
"ComBat",39,"array_to_seq","elastic_net",0.843711843711844
"ComBat",39,"array_to_seq","ridge",0.901098901098901
"ComBat",39,"seq_to_array","lasso",0.844322344322344
"ComBat",39,"seq_to_array","elastic_net",0.874236874236874
"ComBat",39,"seq_to_array","ridge",0.573870573870574
"ComBat",40,"array_to_seq","lasso",0.815628815628816
"ComBat",40,"array_to_seq","elastic_net",0.846764346764347
"ComBat",40,"array_to_seq","ridge",0.82051282051282
"ComBat",40,"seq_to_array","lasso",0.835164835164835
"ComBat",40,"seq_to_array","elastic_net",0.847374847374847
"ComBat",40,"seq_to_array","ridge",0.612942612942613
"ComBat",41,"array_to_seq","lasso",0.782051282051282
"ComBat",41,"array_to_seq","elastic_net",0.804639804639805
"ComBat",41,"array_to_seq","ridge",0.82051282051282
"ComBat",41,"seq_to_array","lasso",0.808913308913309
"ComBat",41,"seq_to_array","elastic_net",0.833943833943834
"ComBat",41,"seq_to_array","ridge",0.540903540903541
"ComBat",42,"array_to_seq","lasso",0.878510378510378
"ComBat",42,"array_to_seq","elastic_net",0.874847374847375
"ComBat",42,"array_to_seq","ridge",0.853479853479853
"ComBat",42,"seq_to_array","lasso",0.891941391941392
"ComBat",42,"seq_to_array","elastic_net",0.895604395604396
"ComBat",42,"seq_to_array","ridge",0.716117216117216
"ComBat",43,"array_to_seq","lasso",0.858974358974359
"ComBat",43,"array_to_seq","elastic_net",0.860805860805861
"ComBat",43,"array_to_seq","ridge",0.851037851037851
"ComBat",43,"seq_to_array","lasso",0.824786324786325
"ComBat",43,"seq_to_array","elastic_net",0.847985347985348
"ComBat",43,"seq_to_array","ridge",0.728327228327228
"ComBat",44,"array_to_seq","lasso",0.819291819291819
"ComBat",44,"array_to_seq","elastic_net",0.855311355311355
