"method","rep","direction","penalty","AUC"
"Angel",40,"array_to_seq","lasso",0.777777777777778
"Angel",40,"array_to_seq","elastic_net",0.803418803418803
"Angel",40,"array_to_seq","ridge",0.838827838827839
"Angel",40,"seq_to_array","lasso",0.827838827838828
"Angel",40,"seq_to_array","elastic_net",0.847374847374847
"Angel",40,"seq_to_array","ridge",0.821733821733822
"Angel",41,"array_to_seq","lasso",0.728937728937729
"Angel",41,"array_to_seq","elastic_net",0.743589743589744
"Angel",41,"array_to_seq","ridge",0.824175824175824
"Angel",41,"seq_to_array","lasso",0.77960927960928
"Angel",41,"seq_to_array","elastic_net",0.815628815628816
"Angel",41,"seq_to_array","ridge",0.827228327228327
"Angel",42,"array_to_seq","lasso",0.816849816849817
"Angel",42,"array_to_seq","elastic_net",0.804639804639805
"Angel",42,"array_to_seq","ridge",0.868131868131868
"Angel",42,"seq_to_array","lasso",0.871184371184371
"Angel",42,"seq_to_array","elastic_net",0.89010989010989
"Angel",42,"seq_to_array","ridge",0.829059829059829
"Angel",43,"array_to_seq","lasso",0.786935286935287
"Angel",43,"array_to_seq","elastic_net",0.77045177045177
"Angel",43,"array_to_seq","ridge",0.844322344322344
"Angel",43,"seq_to_array","lasso",0.872405372405372
"Angel",43,"seq_to_array","elastic_net",0.862637362637363
"Angel",43,"seq_to_array","ridge",0.818070818070818
"Angel",44,"array_to_seq","lasso",0.713675213675214
"Angel",44,"array_to_seq","elastic_net",0.705738705738706
"Angel",44,"array_to_seq","ridge",0.887057387057387
"Angel",44,"seq_to_array","lasso",0.811965811965812
"Angel",44,"seq_to_array","elastic_net",0.852869352869353
"Angel",44,"seq_to_array","ridge",0.874236874236874
"Angel",45,"array_to_seq","lasso",0.801587301587302
"Angel",45,"array_to_seq","elastic_net",0.691086691086691
"Angel",45,"array_to_seq","ridge",0.835164835164835
"Angel",45,"seq_to_array","lasso",0.826617826617827
"Angel",45,"seq_to_array","elastic_net",0.847374847374847
"Angel",45,"seq_to_array","ridge",0.835775335775336
"Angel",46,"array_to_seq","lasso",0.678266178266178
"Angel",46,"array_to_seq","elastic_net",0.652014652014652
"Angel",46,"array_to_seq","ridge",0.771672771672772
"Angel",46,"seq_to_array","lasso",0.823565323565324
"Angel",46,"seq_to_array","elastic_net",0.854090354090354
"Angel",46,"seq_to_array","ridge",0.813186813186813
"Angel",47,"array_to_seq","lasso",0.700854700854701
"Angel",47,"array_to_seq","elastic_net",0.711233211233211
"Angel",47,"array_to_seq","ridge",0.833333333333333
"Angel",47,"seq_to_array","lasso",0.758241758241758
"Angel",47,"seq_to_array","elastic_net",0.841880341880342
"Angel",47,"seq_to_array","ridge",0.836996336996337
"Angel",48,"array_to_seq","lasso",0.735042735042735
"Angel",48,"array_to_seq","elastic_net",0.73015873015873
"Angel",48,"array_to_seq","ridge",0.831501831501832
"Angel",48,"seq_to_array","lasso",0.844932844932845
"Angel",48,"seq_to_array","elastic_net",0.852869352869353
"Angel",48,"seq_to_array","ridge",0.807692307692308
"Angel",49,"array_to_seq","lasso",0.728327228327228
"Angel",49,"array_to_seq","elastic_net",0.737484737484738
