"method","rep","direction","penalty","AUC"
"XPN",29,"seq_to_array","ridge",0.816239316239316
"XPN",30,"array_to_seq","lasso",0.814407814407814
"XPN",30,"array_to_seq","elastic_net",0.819291819291819
"XPN",30,"array_to_seq","ridge",0.832112332112332
"XPN",30,"seq_to_array","lasso",0.847374847374847
"XPN",30,"seq_to_array","elastic_net",0.849206349206349
"XPN",30,"seq_to_array","ridge",0.797313797313797
"XPN",31,"array_to_seq","lasso",0.804639804639805
"XPN",31,"array_to_seq","elastic_net",0.810744810744811
"XPN",31,"array_to_seq","ridge",0.777167277167277
"XPN",31,"seq_to_array","lasso",0.764957264957265
"XPN",31,"seq_to_array","elastic_net",0.78021978021978
"XPN",31,"seq_to_array","ridge",0.816239316239316
"XPN",32,"array_to_seq","lasso",0.763125763125763
"XPN",32,"array_to_seq","elastic_net",0.822344322344322
"XPN",32,"array_to_seq","ridge",0.804639804639805
"XPN",32,"seq_to_array","lasso",0.747863247863248
"XPN",32,"seq_to_array","elastic_net",0.787545787545788
"XPN",32,"seq_to_array","ridge",0.882173382173382
"XPN",33,"array_to_seq","lasso",0.777167277167277
"XPN",33,"array_to_seq","elastic_net",0.782051282051282
"XPN",33,"array_to_seq","ridge",0.710622710622711
"XPN",33,"seq_to_array","lasso",0.86996336996337
"XPN",33,"seq_to_array","elastic_net",0.881562881562882
"XPN",33,"seq_to_array","ridge",0.826617826617827
"XPN",34,"array_to_seq","lasso",0.854090354090354
"XPN",34,"array_to_seq","elastic_net",0.858363858363858
"XPN",34,"array_to_seq","ridge",0.80952380952381
"XPN",34,"seq_to_array","lasso",0.73015873015873
"XPN",34,"seq_to_array","elastic_net",0.86019536019536
"XPN",34,"seq_to_array","ridge",0.87973137973138
"XPN",35,"array_to_seq","lasso",0.681929181929182
"XPN",35,"array_to_seq","elastic_net",0.728327228327228
"XPN",35,"array_to_seq","ridge",0.786324786324786
"XPN",35,"seq_to_array","lasso",0.821123321123321
"XPN",35,"seq_to_array","elastic_net",0.869352869352869
"XPN",35,"seq_to_array","ridge",0.832722832722833
"XPN",36,"array_to_seq","lasso",0.804029304029304
"XPN",36,"array_to_seq","elastic_net",0.803418803418803
"XPN",36,"array_to_seq","ridge",0.818070818070818
"XPN",36,"seq_to_array","lasso",0.751526251526252
"XPN",36,"seq_to_array","elastic_net",0.77045177045177
"XPN",36,"seq_to_array","ridge",0.854090354090354
"XPN",37,"array_to_seq","lasso",0.81990231990232
"XPN",37,"array_to_seq","elastic_net",0.824175824175824
"XPN",37,"array_to_seq","ridge",0.769230769230769
"XPN",37,"seq_to_array","lasso",0.842490842490842
"XPN",37,"seq_to_array","elastic_net",0.84004884004884
"XPN",37,"seq_to_array","ridge",0.782661782661783
"XPN",38,"array_to_seq","lasso",0.793650793650794
"XPN",38,"array_to_seq","elastic_net",0.804639804639805
"XPN",38,"array_to_seq","ridge",0.822344322344322
"XPN",38,"seq_to_array","lasso",0.835164835164835
"XPN",38,"seq_to_array","elastic_net",0.838827838827839
"XPN",38,"seq_to_array","ridge",0.794871794871795
"XPN",39,"array_to_seq","lasso",0.794871794871795
"XPN",39,"array_to_seq","elastic_net",0.796703296703297
"XPN",39,"array_to_seq","ridge",0.796092796092796
"XPN",39,"seq_to_array","lasso",0.771672771672772
"XPN",39,"seq_to_array","elastic_net",0.837606837606838
"XPN",39,"seq_to_array","ridge",0.836996336996337
"XPN",40,"array_to_seq","lasso",0.815628815628816
"XPN",40,"array_to_seq","elastic_net",0.832722832722833
"XPN",40,"array_to_seq","ridge",0.78998778998779
"XPN",40,"seq_to_array","lasso",0.821733821733822
"XPN",40,"seq_to_array","elastic_net",0.828449328449328
"XPN",40,"seq_to_array","ridge",0.807692307692308
"XPN",41,"array_to_seq","lasso",0.794261294261294
"XPN",41,"array_to_seq","elastic_net",0.790598290598291
"XPN",41,"array_to_seq","ridge",0.802808302808303
"XPN",41,"seq_to_array","lasso",0.835164835164835
"XPN",41,"seq_to_array","elastic_net",0.846764346764347
"XPN",41,"seq_to_array","ridge",0.801587301587302
"XPN",42,"array_to_seq","lasso",0.872405372405372
"XPN",42,"array_to_seq","elastic_net",0.852258852258852
"XPN",42,"array_to_seq","ridge",0.758241758241758
"XPN",42,"seq_to_array","lasso",0.8003663003663
"XPN",42,"seq_to_array","elastic_net",0.849206349206349
"XPN",42,"seq_to_array","ridge",0.780830280830281
"XPN",43,"array_to_seq","lasso",0.798534798534798
"XPN",43,"array_to_seq","elastic_net",0.827838827838828
"XPN",43,"array_to_seq","ridge",0.832722832722833
"XPN",43,"seq_to_array","lasso",0.763125763125763
"XPN",43,"seq_to_array","elastic_net",0.792429792429792
"XPN",43,"seq_to_array","ridge",0.817460317460317
"XPN",44,"array_to_seq","lasso",0.82967032967033
"XPN",44,"array_to_seq","elastic_net",0.885836385836386
"XPN",44,"array_to_seq","ridge",0.808302808302808
"XPN",44,"seq_to_array","lasso",0.804639804639805
"XPN",44,"seq_to_array","elastic_net",0.847985347985348
"XPN",44,"seq_to_array","ridge",0.832112332112332
"XPN",45,"array_to_seq","lasso",0.846153846153846
"XPN",45,"array_to_seq","elastic_net",0.823565323565324
"XPN",45,"array_to_seq","ridge",0.744810744810745
"XPN",45,"seq_to_array","lasso",0.861416361416361
"XPN",45,"seq_to_array","elastic_net",0.864468864468865
"XPN",45,"seq_to_array","ridge",0.827228327228327
"XPN",46,"array_to_seq","lasso",0.786935286935287
"XPN",46,"array_to_seq","elastic_net",0.766178266178266
"XPN",46,"array_to_seq","ridge",0.713064713064713
"XPN",46,"seq_to_array","lasso",0.76984126984127
"XPN",46,"seq_to_array","elastic_net",0.753357753357753
"XPN",46,"seq_to_array","ridge",0.748473748473748
"XPN",47,"array_to_seq","lasso",0.810744810744811
"XPN",47,"array_to_seq","elastic_net",0.804639804639805
"XPN",47,"array_to_seq","ridge",0.733821733821734
"XPN",47,"seq_to_array","lasso",0.782051282051282
"XPN",47,"seq_to_array","elastic_net",0.816239316239316
"XPN",47,"seq_to_array","ridge",0.782661782661783
"XPN",48,"array_to_seq","lasso",0.790598290598291
"XPN",48,"array_to_seq","elastic_net",0.780830280830281
"XPN",48,"array_to_seq","ridge",0.741147741147741
"XPN",48,"seq_to_array","lasso",0.832722832722833
"XPN",48,"seq_to_array","elastic_net",0.866300366300366
"XPN",48,"seq_to_array","ridge",0.783272283272283
"XPN",49,"array_to_seq","lasso",0.87973137973138
"XPN",49,"array_to_seq","elastic_net",0.879120879120879
"XPN",49,"array_to_seq","ridge",0.825396825396825
"XPN",49,"seq_to_array","lasso",0.732600732600733
"XPN",49,"seq_to_array","elastic_net",0.787545787545788
"XPN",49,"seq_to_array","ridge",0.803418803418803
"XPN",50,"array_to_seq","lasso",0.8003663003663
"XPN",50,"array_to_seq","elastic_net",0.8003663003663
"XPN",50,"array_to_seq","ridge",0.648962148962149
"XPN",50,"seq_to_array","lasso",0.815018315018315
"XPN",50,"seq_to_array","elastic_net",0.858363858363858
"XPN",50,"seq_to_array","ridge",0.793650793650794
