"method","rep","direction","penalty","AUC"
"ComBat_seq",22,"array_to_seq","elastic_net",0.78998778998779
"ComBat_seq",22,"array_to_seq","ridge",0.755189255189255
"ComBat_seq",22,"seq_to_array","lasso",0.778388278388278
"ComBat_seq",22,"seq_to_array","elastic_net",0.824786324786325
"ComBat_seq",22,"seq_to_array","ridge",0.856532356532356
"ComBat_seq",23,"array_to_seq","lasso",0.626373626373626
"ComBat_seq",23,"array_to_seq","elastic_net",0.645299145299145
"ComBat_seq",23,"array_to_seq","ridge",0.698412698412698
"ComBat_seq",23,"seq_to_array","lasso",0.783882783882784
"ComBat_seq",23,"seq_to_array","elastic_net",0.82967032967033
"ComBat_seq",23,"seq_to_array","ridge",0.793650793650794
"ComBat_seq",24,"array_to_seq","lasso",0.825396825396825
"ComBat_seq",24,"array_to_seq","elastic_net",0.837606837606838
"ComBat_seq",24,"array_to_seq","ridge",0.844932844932845
"ComBat_seq",24,"seq_to_array","lasso",0.854090354090354
"ComBat_seq",24,"seq_to_array","elastic_net",0.86996336996337
"ComBat_seq",24,"seq_to_array","ridge",0.904761904761905
"ComBat_seq",25,"array_to_seq","lasso",0.748473748473748
"ComBat_seq",25,"array_to_seq","elastic_net",0.766788766788767
"ComBat_seq",25,"array_to_seq","ridge",0.794871794871795
"ComBat_seq",25,"seq_to_array","lasso",0.821733821733822
"ComBat_seq",25,"seq_to_array","elastic_net",0.831501831501831
"ComBat_seq",25,"seq_to_array","ridge",0.842490842490842
"ComBat_seq",26,"array_to_seq","lasso",0.815628815628816
"ComBat_seq",26,"array_to_seq","elastic_net",0.818681318681319
"ComBat_seq",26,"array_to_seq","ridge",0.737484737484738
"ComBat_seq",26,"seq_to_array","lasso",0.776556776556777
"ComBat_seq",26,"seq_to_array","elastic_net",0.801587301587302
"ComBat_seq",26,"seq_to_array","ridge",0.804639804639805
"ComBat_seq",27,"array_to_seq","lasso",0.748473748473748
"ComBat_seq",27,"array_to_seq","elastic_net",0.842490842490842
"ComBat_seq",27,"array_to_seq","ridge",0.840659340659341
"ComBat_seq",27,"seq_to_array","lasso",0.771672771672772
"ComBat_seq",27,"seq_to_array","elastic_net",0.812576312576313
"ComBat_seq",27,"seq_to_array","ridge",0.825396825396825
