"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"3:1",1500,500,193,"Angel",0.508,0.0369668246445498,1055,0.959873375706215,0.0350282485875706,0.7605
"3:1",1500,500,193,"TDM",0.396,0.00251889168765743,794,0.987203460451977,0.0018361581920904,0.699
"3:1",1500,500,193,"MMR",0.6285,0.00945626477541371,1269,0.947370621468927,0.0212570621468927,0.786
"3:1",1500,500,193,"ComBat",0.813,0.0750853242320819,1758,0.980439000706215,0.0623587570621469,0.915
"3:1",1500,500,193,"ComBat_seq",0.738,0.00472016183412003,1483,0.976737923728814,0.00861581920903955,0.8745
"3:1",1500,500,193,"RNABC",0.872,0.146771037181996,2044,0.981639300847458,0.100282485875706,0.9505
"3:1",1500,500,193,"limma",0.848,0.0832432432432432,1850,0.980045497881356,0.0733050847457627,0.9355
"3:1",1500,500,193,"MNN",0.6575,0.200607902735562,1645,0.92411218220339,0.111723163841808,0.827
"4:1",1600,400,193,"QN",0.508,0.0846846846846847,1110,0.943352789548023,0.0586864406779661,0.7515
"4:1",1600,400,193,"Angel",0.508,0.0830324909747292,1108,0.943370268361582,0.0587570621468927,0.7515
"4:1",1600,400,193,"TDM",0.408,0.00244498777506112,818,0.987090748587571,0.0019774011299435,0.7025
"4:1",1600,400,193,"MMR",0.624,0.00952380952380952,1260,0.94569623940678,0.0211864406779661,0.7765
"4:1",1600,400,193,"ComBat",0.812,0.112083105522143,1829,0.977312217514124,0.0771186440677966,0.9155
"4:1",1600,400,193,"ComBat_seq",0.749,0.00465116279069767,1505,0.979060187146893,0.00847457627118644,0.883
"4:1",1600,400,193,"RNABC",0.879,0.261034047919294,2379,0.975001165254237,0.147316384180791,0.946
"4:1",1600,400,193,"limma",0.834,0.116993118051879,1889,0.976377524717514,0.0869350282485876,0.9295
"4:1",1600,400,193,"MNN",0.6965,0.138528138528139,1617,0.950078848870056,0.0906073446327684,0.8625
"9:1",1800,200,193,"QN",0.501,0.203497615262321,1258,0.904355349576271,0.113771186440678,0.717
"9:1",1800,200,193,"Angel",0.501,0.206650831353919,1263,0.904076694915254,0.114406779661017,0.717
"9:1",1800,200,193,"TDM",0.4225,0.00236127508854782,847,0.986066101694915,0.0018361581920904,0.691
"9:1",1800,200,193,"MMR",0.604,0.00983606557377049,1220,0.942054060734463,0.0209039548022599,0.755
"9:1",1800,200,193,"ComBat",0.7905,0.189230769230769,1950,0.967923587570621,0.106567796610169,0.9095
"9:1",1800,200,193,"ComBat_seq",0.7385,0.00471698113207547,1484,0.981602877824859,0.00903954802259887,0.89
"9:1",1800,200,193,"RNABC",0.8825,0.471873129862358,3342,0.958507874293785,0.225564971751412,0.943
"9:1",1800,200,193,"limma",0.804,0.199601791936287,2009,0.964297104519774,0.117867231638418,0.9095
"9:1",1800,200,193,"MNN",0.676,0.0675862068965517,1450,0.955325918079096,0.0617937853107345,0.8605
"1:0",2000,0,193,"QN",0.49,0.476215927311598,1871,0.853410911016949,0.203177966101695,0.6955
"1:0",2000,0,193,"Angel",0.4905,0.479851537645811,1886,0.852988418079096,0.204237288135593,0.696
"1:0",2000,0,193,"TDM",0.4365,0.00228571428571429,875,0.985580190677966,0.0018361581920904,0.7
"1:0",2000,0,193,"MMR",0.5875,0.0109427609427609,1188,0.941607874293785,0.0213276836158192,0.7585
"1:0",2000,0,193,"ComBat",0.7955,0.301580333625988,2278,0.956919050141243,0.145127118644068,0.907
"1:0",2000,0,193,"ComBat_seq",0.7615,0.00587467362924282,1532,0.989529025423729,0.00981638418079096,0.9105
"1:0",2000,0,193,"RNABC",0.8945,0.626045150501672,4784,0.935325741525424,0.300706214689266,0.939
"1:0",2000,0,193,"limma",0.7875,0.309210526315789,2280,0.94990363700565,0.158686440677966,0.9015
"1:0",2000,0,193,"MNN",0.6095,0.218088518280949,1559,0.915772210451977,0.106779661016949,0.814
