"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"2000_2:1",2000,"2:1",1333,667,114,"TDM",0.0176553672316384,0.706,0.68867216804201,0.740629685157421,61.2
"2000_2:1",2000,"2:1",1333,667,114,"MMR",0.108898305084746,0.7395,0.737434358589647,0.743628185907046,45.1
"2000_2:1",2000,"2:1",1333,667,114,"ComBat",0.110805084745763,0.8875,0.905476369092273,0.851574212893553,46.2
"2000_2:1",2000,"2:1",1333,667,114,"ComBat_seq",0.0623587570621469,0.829,0.881470367591898,0.724137931034483,80.1
"2000_2:1",2000,"2:1",1333,667,114,"RNABC",0.0944209039548023,0.9255,0.923480870217554,0.929535232383808,44.2
"2000_2:1",2000,"2:1",1333,667,114,"limma",0.124223163841808,0.9185,0.907726931732933,0.940029985007496,44.3
"2000_2:1",2000,"2:1",1333,667,114,"MNN",0.0990112994350282,0.799,0.822205551387847,0.752623688155922,49
"4000_2:1",4000,"2:1",2667,1333,114,"QN",0.229111842105263,0.77625,0.738282714660667,0.852213053263316,43.7
"4000_2:1",4000,"2:1",2667,1333,114,"Angel",0.228947368421053,0.77675,0.738282714660667,0.853713428357089,46.7
"4000_2:1",4000,"2:1",2667,1333,114,"TDM",0.0174342105263158,0.72075,0.719535058117735,0.7231807951988,64.7
"4000_2:1",4000,"2:1",2667,1333,114,"MMR",0.108388157894737,0.74275,0.768278965129359,0.691672918229557,53
"4000_2:1",4000,"2:1",2667,1333,114,"ComBat",0.216694078947368,0.882,0.908136482939633,0.829707426856714,56.6
"4000_2:1",4000,"2:1",2667,1333,114,"ComBat_seq",0.0659539473684211,0.82175,0.895763029621297,0.673668417104276,95.7
"4000_2:1",4000,"2:1",2667,1333,114,"RNABC",0.395805921052632,0.92975,0.932508436445444,0.924231057764441,56.3
"4000_2:1",4000,"2:1",2667,1333,114,"limma",0.231990131578947,0.916,0.904011998500187,0.939984996249062,50.6
"4000_2:1",4000,"2:1",2667,1333,114,"MNN",0.471052631578947,0.7185,0.725534308211474,0.704426106526632,48.3
"500_4:1",500,"4:1",400,100,114,"QN",0.0195402298850575,0.784,0.7925,0.75,44.4
"500_4:1",500,"4:1",400,100,114,"Angel",0.0194763729246488,0.786,0.7925,0.76,44.2
"500_4:1",500,"4:1",400,100,114,"TDM",0.0183269476372925,0.714,0.705,0.75,59.8
"500_4:1",500,"4:1",400,100,114,"MMR",0.110600255427842,0.766,0.7375,0.88,44.9
"500_4:1",500,"4:1",400,100,114,"ComBat",0.0784802043422733,0.928,0.9275,0.93,48.7
"500_4:1",500,"4:1",400,100,114,"ComBat_seq",0.0611749680715198,0.896,0.89,0.92,80
"500_4:1",500,"4:1",400,100,114,"RNABC",0.0723499361430396,0.936,0.94,0.92,47.9
"500_4:1",500,"4:1",400,100,114,"limma",0.0927841634738186,0.928,0.9275,0.93,48.5
"500_4:1",500,"4:1",400,100,114,"MNN",0.240357598978289,0.698,0.7275,0.58,53.3
"1000_4:1",1000,"4:1",800,200,114,"QN",0.0226912928759894,0.76,0.7475,0.81,47.6
"1000_4:1",1000,"4:1",800,200,114,"Angel",0.0226912928759894,0.76,0.7475,0.81,50.6
"1000_4:1",1000,"4:1",800,200,114,"TDM",0.0180738786279683,0.708,0.6825,0.81,64.6
"1000_4:1",1000,"4:1",800,200,114,"MMR",0.109696569920844,0.745,0.7225,0.835,45
"1000_4:1",1000,"4:1",800,200,114,"ComBat",0.0939973614775726,0.914,0.91375,0.915,49.4
"1000_4:1",1000,"4:1",800,200,114,"ComBat_seq",0.0633245382585752,0.885,0.8825,0.895,82
"1000_4:1",1000,"4:1",800,200,114,"RNABC",0.0799472295514512,0.92,0.9275,0.89,46.9
"1000_4:1",1000,"4:1",800,200,114,"limma",0.107189973614776,0.912,0.91375,0.905,44.9
"1000_4:1",1000,"4:1",800,200,114,"MNN",0.102242744063325,0.749,0.75625,0.72,48.3
"2000_4:1",2000,"4:1",1600,400,114,"QN",0.0547316384180791,0.7515,0.729375,0.84,44.1
"2000_4:1",2000,"4:1",1600,400,114,"Angel",0.0547316384180791,0.7515,0.729375,0.84,41.7
"2000_4:1",2000,"4:1",1600,400,114,"TDM",0.0175141242937853,0.7015,0.69125,0.7425,57.6
"2000_4:1",2000,"4:1",1600,400,114,"MMR",0.109110169491525,0.747,0.7475,0.745,42
"2000_4:1",2000,"4:1",1600,400,114,"ComBat",0.150353107344633,0.888,0.89875,0.845,45.1
"2000_4:1",2000,"4:1",1600,400,114,"ComBat_seq",0.0653954802259887,0.853,0.884375,0.7275,81
"2000_4:1",2000,"4:1",1600,400,114,"RNABC",0.171680790960452,0.92,0.919375,0.9225,52.6
"2000_4:1",2000,"4:1",1600,400,114,"limma",0.163135593220339,0.9045,0.898125,0.93,49.8
"2000_4:1",2000,"4:1",1600,400,114,"MNN",0.0992231638418079,0.84,0.84,0.84,56.4
"4000_4:1",4000,"4:1",3200,800,114,"QN",0.397286184210526,0.7395,0.71,0.8575,51.2
"4000_4:1",4000,"4:1",3200,800,114,"Angel",0.397203947368421,0.7395,0.71,0.8575,52.1
"4000_4:1",4000,"4:1",3200,800,114,"TDM",0.0174342105263158,0.7255,0.7284375,0.71375,62.1
"4000_4:1",4000,"4:1",3200,800,114,"MMR",0.109128289473684,0.75375,0.774375,0.67125,50.1
"4000_4:1",4000,"4:1",3200,800,114,"ComBat",0.303125,0.882,0.8903125,0.84875,47.8
"4000_4:1",4000,"4:1",3200,800,114,"ComBat_seq",0.0724506578947368,0.84725,0.89375,0.66125,77.4
"4000_4:1",4000,"4:1",3200,800,114,"RNABC",0.480345394736842,0.926,0.9278125,0.91875,44.3
"4000_4:1",4000,"4:1",3200,800,114,"limma",0.321792763157895,0.89925,0.888125,0.94375,44.4
"4000_4:1",4000,"4:1",3200,800,114,"MNN",0.231414473684211,0.668,0.674375,0.6425,43.3
